,timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,temperature_2m_was_missing,relative_humidity_2m_was_missing,wind_speed_10m_was_missing,surface_pressure_was_missing,pm10_was_missing,pm2_5_was_missing,carbon_monoxide_was_missing,nitrogen_dioxide_was_missing,sulphur_dioxide_was_missing,ozone_was_missing,us_aqi_was_missing
0,2025-08-29 00:00:00,75.0,31.1,245.0,19.8,10.2,36.0,87,26.8,91,10.3,1002.3,0,0,0,0,0,0,0,0,0,0,0
1,2025-08-29 01:00:00,70.8,29.1,202.0,15.3,9.2,40.0,87,26.5,92,9.6,1001.5,0,0,0,0,0,0,0,0,0,0,0
2,2025-08-29 02:00:00,69.2,27.8,173.0,11.9,8.5,44.0,88,26.1,93,9.2,1000.9,0,0,0,0,0,0,0,0,0,0,0
3,2025-08-29 03:00:00,68.5,27.1,157.0,10.2,8.2,45.0,88,26.0,93,8.5,1001.0,0,0,0,0,0,0,0,0,0,0,0
4,2025-08-29 04:00:00,67.8,26.7,156.0,9.7,8.2,44.0,89,26.0,94,8.3,1000.9,0,0,0,0,0,0,0,0,0,0,0
5,2025-08-29 05:00:00,68.5,25.1,177.0,8.1,8.6,47.0,89,25.9,94,8.3,1001.1,0,0,0,0,0,0,0,0,0,0,0
6,2025-08-29 06:00:00,66.4,25.1,246.0,10.0,10.0,46.0,90,26.6,91,8.2,1001.1,0,0,0,0,0,0,0,0,0,0,0
7,2025-08-29 07:00:00,70.5,27.1,337.0,12.6,11.9,45.0,90,26.8,90,9.3,1001.1,0,0,0,0,0,0,0,0,0,0,0
8,2025-08-29 08:00:00,82.9,28.8,388.0,13.6,13.8,48.0,90,27.6,84,10.4,1001.6,0,0,0,0,0,0,0,0,0,0,0
9,2025-08-29 09:00:00,95.5,31.0,355.0,11.6,15.5,59.0,91,28.5,79,11.9,1002.0,0,0,0,0,0,0,0,0,0,0,0
10,2025-08-29 10:00:00,101.7,33.3,280.0,8.0,17.0,74.0,91,29.4,74,13.3,1002.2,0,0,0,0,0,0,0,0,0,0,0
11,2025-08-29 11:00:00,105.2,35.6,229.0,5.3,18.0,87.0,91,29.8,71,13.4,1001.8,0,0,0,0,0,0,0,0,0,0,0
12,2025-08-29 12:00:00,105.7,37.0,229.0,4.2,18.0,96.0,91,29.7,74,12.3,1001.6,0,0,0,0,0,0,0,0,0,0,0
13,2025-08-29 13:00:00,103.8,37.1,252.0,3.8,17.5,102.0,91,29.5,76,13.3,1000.9,0,0,0,0,0,0,0,0,0,0,0
14,2025-08-29 14:00:00,101.0,36.1,278.0,4.2,16.9,103.0,91,29.8,75,15.0,1000.2,0,0,0,0,0,0,0,0,0,0,0
15,2025-08-29 15:00:00,97.8,34.7,297.0,4.8,16.4,95.0,91,29.4,76,14.5,999.7,0,0,0,0,0,0,0,0,0,0,0
16,2025-08-29 16:00:00,96.6,34.0,319.0,6.0,16.0,82.0,91,29.3,76,12.9,999.2,0,0,0,0,0,0,0,0,0,0,0
17,2025-08-29 17:00:00,121.5,39.8,354.0,9.0,16.9,72.0,92,28.6,79,12.2,999.2,0,0,0,0,0,0,0,0,0,0,0
18,2025-08-29 18:00:00,116.4,38.6,420.0,16.4,16.7,57.0,92,28.2,83,10.0,999.9,0,0,0,0,0,0,0,0,0,0,0
19,2025-08-29 19:00:00,106.4,38.2,499.0,26.7,16.5,37.0,93,27.8,85,10.8,1000.3,0,0,0,0,0,0,0,0,0,0,0
20,2025-08-29 20:00:00,96.9,39.2,552.0,34.4,16.0,22.0,93,27.6,89,11.0,1001.0,0,0,0,0,0,0,0,0,0,0,0
21,2025-08-29 21:00:00,93.6,39.3,567.0,37.6,15.2,17.0,94,27.2,91,9.8,1002.1,0,0,0,0,0,0,0,0,0,0,0
22,2025-08-29 22:00:00,92.7,40.0,555.0,38.3,14.2,17.0,94,27.1,91,9.8,1003.0,0,0,0,0,0,0,0,0,0,0,0
23,2025-08-29 23:00:00,91.5,39.9,518.0,37.0,13.2,19.0,95,27.0,91,8.3,1003.2,0,0,0,0,0,0,0,0,0,0,0
24,2025-08-30 00:00:00,88.0,38.3,435.0,32.5,12.0,23.0,96,26.8,91,7.4,1003.1,0,0,0,0,0,0,0,0,0,0,0
25,2025-08-30 01:00:00,84.5,36.0,326.0,26.0,10.8,30.0,96,26.5,93,7.9,1002.7,0,0,0,0,0,0,0,0,0,0,0
26,2025-08-30 02:00:00,80.1,34.2,248.0,21.3,10.2,34.0,97,26.3,94,6.5,1002.3,0,0,0,0,0,0,0,0,0,0,0
27,2025-08-30 03:00:00,76.6,33.3,224.0,20.4,10.2,33.0,97,26.3,94,4.1,1002.0,0,0,0,0,0,0,0,0,0,0,0
28,2025-08-30 04:00:00,77.3,33.8,231.0,21.3,10.7,29.0,98,26.1,95,5.4,1002.0,0,0,0,0,0,0,0,0,0,0,0
29,2025-08-30 05:00:00,69.8,31.5,261.0,14.1,10.6,37.0,99,26.1,95,5.3,1002.1,0,0,0,0,0,0,0,0,0,0,0
30,2025-08-30 06:00:00,74.7,32.8,331.0,15.0,12.8,39.0,99,26.8,92,6.6,1002.6,0,0,0,0,0,0,0,0,0,0,0
31,2025-08-30 07:00:00,91.0,35.6,423.0,16.2,15.9,42.0,100,27.0,89,6.8,1003.0,0,0,0,0,0,0,0,0,0,0,0
32,2025-08-30 08:00:00,100.6,36.7,473.0,16.1,18.5,48.0,101,27.8,84,5.9,1003.6,0,0,0,0,0,0,0,0,0,0,0
33,2025-08-30 09:00:00,126.7,41.0,439.0,13.6,20.4,59.0,101,28.9,78,6.2,1004.0,0,0,0,0,0,0,0,0,0,0,0
34,2025-08-30 10:00:00,125.7,41.4,363.0,9.9,21.9,73.0,102,29.8,73,8.4,1004.4,0,0,0,0,0,0,0,0,0,0,0
35,2025-08-30 11:00:00,141.1,46.1,301.0,6.9,22.6,86.0,103,30.0,73,10.5,1004.4,0,0,0,0,0,0,0,0,0,0,0
36,2025-08-30 12:00:00,145.8,48.8,272.0,5.3,21.9,97.0,104,30.2,72,11.0,1003.8,0,0,0,0,0,0,0,0,0,0,0
37,2025-08-30 13:00:00,146.2,49.9,257.0,4.5,20.4,107.0,106,30.9,68,11.6,1003.2,0,0,0,0,0,0,0,0,0,0,0
38,2025-08-30 14:00:00,137.8,48.8,255.0,4.5,19.0,110.0,107,30.5,70,13.6,1002.7,0,0,0,0,0,0,0,0,0,0,0
39,2025-08-30 15:00:00,125.7,46.0,273.0,5.1,18.1,103.0,108,30.4,69,12.9,1001.8,0,0,0,0,0,0,0,0,0,0,0
40,2025-08-30 16:00:00,115.7,42.8,303.0,6.5,17.3,89.0,110,30.0,71,12.9,1001.2,0,0,0,0,0,0,0,0,0,0,0
41,2025-08-30 17:00:00,109.4,41.9,324.0,10.2,16.9,77.0,110,29.5,73,12.5,1001.4,0,0,0,0,0,0,0,0,0,0,0
42,2025-08-30 18:00:00,96.9,38.6,321.0,17.9,16.6,61.0,111,29.0,80,11.7,1002.2,0,0,0,0,0,0,0,0,0,0,0
43,2025-08-30 19:00:00,86.8,36.6,309.0,28.5,16.1,40.0,111,28.4,83,11.9,1002.5,0,0,0,0,0,0,0,0,0,0,0
44,2025-08-30 20:00:00,81.3,38.1,308.0,36.0,15.7,24.0,110,28.0,85,10.6,1003.1,0,0,0,0,0,0,0,0,0,0,0
45,2025-08-30 21:00:00,81.7,38.8,340.0,37.6,15.5,20.0,110,28.0,86,10.9,1003.8,0,0,0,0,0,0,0,0,0,0,0
46,2025-08-30 22:00:00,79.9,38.0,384.0,36.1,15.4,21.0,110,27.7,88,9.4,1004.0,0,0,0,0,0,0,0,0,0,0,0
47,2025-08-30 23:00:00,76.6,36.1,396.0,33.4,14.9,24.0,110,27.4,91,8.6,1004.1,0,0,0,0,0,0,0,0,0,0,0
48,2025-08-31 00:00:00,72.9,34.0,344.0,29.7,13.5,27.0,110,27.1,92,9.2,1003.8,0,0,0,0,0,0,0,0,0,0,0
49,2025-08-31 01:00:00,69.4,31.7,260.0,24.8,11.7,31.0,109,27.0,92,9.2,1003.5,0,0,0,0,0,0,0,0,0,0,0
50,2025-08-31 02:00:00,67.3,29.8,198.0,20.6,10.4,35.0,109,26.8,93,7.3,1003.1,0,0,0,0,0,0,0,0,0,0,0
51,2025-08-31 03:00:00,66.8,28.5,177.0,17.7,9.9,37.0,108,26.5,94,7.3,1002.3,0,0,0,0,0,0,0,0,0,0,0
52,2025-08-31 04:00:00,66.8,27.5,179.0,15.4,9.9,38.0,108,26.4,93,8.3,1002.2,0,0,0,0,0,0,0,0,0,0,0
53,2025-08-31 05:00:00,66.4,26.7,200.0,15.8,11.3,36.0,107,26.4,93,7.4,1002.7,0,0,0,0,0,0,0,0,0,0,0
54,2025-08-31 06:00:00,69.6,26.1,260.0,15.4,12.5,38.0,107,27.0,89,7.2,1003.2,0,0,0,0,0,0,0,0,0,0,0
55,2025-08-31 07:00:00,78.7,27.7,341.0,14.7,14.1,42.0,106,27.4,85,7.9,1003.4,0,0,0,0,0,0,0,0,0,0,0
56,2025-08-31 08:00:00,86.1,28.0,382.0,13.4,15.5,48.0,105,28.0,80,9.9,1003.6,0,0,0,0,0,0,0,0,0,0,0
57,2025-08-31 09:00:00,96.9,30.2,346.0,10.9,16.4,58.0,104,29.0,74,11.5,1004.1,0,0,0,0,0,0,0,0,0,0,0
58,2025-08-31 10:00:00,102.0,32.7,271.0,7.8,17.0,70.0,103,30.0,69,13.8,1004.6,0,0,0,0,0,0,0,0,0,0,0
59,2025-08-31 11:00:00,105.5,34.7,215.0,5.4,17.1,80.0,102,30.2,67,15.5,1004.3,0,0,0,0,0,0,0,0,0,0,0
60,2025-08-31 12:00:00,106.6,35.6,200.0,4.2,16.4,86.0,101,30.6,65,15.5,1003.8,0,0,0,0,0,0,0,0,0,0,0
61,2025-08-31 13:00:00,104.5,35.3,203.0,3.7,15.2,90.0,100,30.8,65,16.1,1003.1,0,0,0,0,0,0,0,0,0,0,0
62,2025-08-31 14:00:00,102.2,34.3,213.0,3.8,14.2,90.0,98,30.8,65,17.5,1001.8,0,0,0,0,0,0,0,0,0,0,0
63,2025-08-31 15:00:00,95.9,32.2,230.0,4.4,13.7,84.0,97,30.5,66,18.1,1000.8,0,0,0,0,0,0,0,0,0,0,0
64,2025-08-31 16:00:00,89.2,29.8,254.0,5.7,13.3,74.0,96,30.0,68,18.3,1000.0,0,0,0,0,0,0,0,0,0,0,0
65,2025-08-31 17:00:00,91.3,29.5,269.0,8.1,13.8,65.0,95,29.2,73,18.3,999.9,0,0,0,0,0,0,0,0,0,0,0
66,2025-08-31 18:00:00,79.6,26.4,266.0,12.4,13.3,56.0,94,28.5,78,16.4,1000.8,0,0,0,0,0,0,0,0,0,0,0
67,2025-08-31 19:00:00,65.7,24.2,254.0,18.3,12.6,44.0,93,27.8,83,15.5,1000.9,0,0,0,0,0,0,0,0,0,0,0
68,2025-08-31 20:00:00,58.1,23.3,245.0,22.1,11.8,36.0,91,27.5,84,17.3,1001.1,0,0,0,0,0,0,0,0,0,0,0
69,2025-08-31 21:00:00,53.2,21.8,247.0,22.1,10.9,34.0,90,27.4,84,16.4,1001.5,0,0,0,0,0,0,0,0,0,0,0
70,2025-08-31 22:00:00,50.8,20.8,251.0,20.1,10.0,36.0,89,27.1,86,15.4,1002.0,0,0,0,0,0,0,0,0,0,0,0
71,2025-08-31 23:00:00,48.9,20.4,244.0,17.6,9.1,38.0,87,26.9,87,15.5,1001.9,0,0,0,0,0,0,0,0,0,0,0
72,2025-09-01 00:00:00,48.1,19.9,212.0,14.9,8.2,40.0,86,26.6,89,13.6,1001.4,0,0,0,0,0,0,0,0,0,0,0
73,2025-09-01 01:00:00,47.7,19.4,168.0,11.7,7.3,43.0,84,26.5,90,13.2,1000.9,0,0,0,0,0,0,0,0,0,0,0
74,2025-09-01 02:00:00,47.4,19.0,136.0,9.1,6.6,45.0,83,26.4,90,14.0,1000.3,0,0,0,0,0,0,0,0,0,0,0
75,2025-09-01 03:00:00,46.8,18.7,122.0,7.4,6.2,46.0,82,26.5,87,14.6,999.8,0,0,0,0,0,0,0,0,0,0,0
76,2025-09-01 04:00:00,46.1,18.5,120.0,6.4,6.0,48.0,82,26.6,85,16.2,999.6,0,0,0,0,0,0,0,0,0,0,0
77,2025-09-01 05:00:00,48.4,18.6,136.0,6.2,6.2,48.0,81,26.5,86,15.5,999.9,0,0,0,0,0,0,0,0,0,0,0
78,2025-09-01 06:00:00,49.4,19.4,187.0,8.2,7.1,47.0,80,27.0,84,14.8,1000.4,0,0,0,0,0,0,0,0,0,0,0
79,2025-09-01 07:00:00,51.7,21.1,256.0,10.8,8.4,45.0,79,26.8,87,16.9,1000.6,0,0,0,0,0,0,0,0,0,0,0
80,2025-09-01 08:00:00,58.4,22.6,296.0,12.0,9.6,47.0,79,27.7,79,19.0,1000.9,0,0,0,0,0,0,0,0,0,0,0
81,2025-09-01 09:00:00,64.5,23.3,277.0,10.3,10.5,54.0,78,28.5,74,19.1,1001.3,0,0,0,0,0,0,0,0,0,0,0
82,2025-09-01 10:00:00,67.5,24.3,228.0,7.1,11.3,65.0,78,29.1,71,19.2,1001.4,0,0,0,0,0,0,0,0,0,0,0
83,2025-09-01 11:00:00,66.8,24.9,193.0,4.6,11.8,73.0,77,30.0,66,19.5,1001.4,0,0,0,0,0,0,0,0,0,0,0
84,2025-09-01 12:00:00,65.0,25.1,189.0,3.6,11.9,78.0,76,30.4,64,19.5,1000.7,0,0,0,0,0,0,0,0,0,0,0
85,2025-09-01 13:00:00,65.0,25.7,197.0,3.4,11.8,82.0,75,30.5,63,18.7,999.9,0,0,0,0,0,0,0,0,0,0,0
86,2025-09-01 14:00:00,61.0,24.9,210.0,3.7,11.7,82.0,74,30.6,63,18.4,998.9,0,0,0,0,0,0,0,0,0,0,0
87,2025-09-01 15:00:00,58.9,24.4,225.0,4.4,11.8,78.0,74,30.2,65,18.8,998.1,0,0,0,0,0,0,0,0,0,0,0
88,2025-09-01 16:00:00,56.7,23.9,244.0,5.7,12.0,72.0,73,29.6,68,19.2,997.6,0,0,0,0,0,0,0,0,0,0,0
89,2025-09-01 17:00:00,62.6,25.8,260.0,7.8,12.8,66.0,72,28.9,73,18.8,997.7,0,0,0,0,0,0,0,0,0,0,0
90,2025-09-01 18:00:00,56.8,24.5,271.0,12.6,12.6,57.0,72,28.6,74,16.7,998.4,0,0,0,0,0,0,0,0,0,0,0
91,2025-09-01 19:00:00,49.2,24.3,278.0,19.2,12.2,45.0,72,28.0,77,15.9,998.8,0,0,0,0,0,0,0,0,0,0,0
92,2025-09-01 20:00:00,49.2,25.0,282.0,23.6,11.7,37.0,72,27.6,81,14.3,999.2,0,0,0,0,0,0,0,0,0,0,0
93,2025-09-01 21:00:00,49.6,25.2,285.0,23.8,11.0,36.0,72,27.5,81,14.4,1000.0,0,0,0,0,0,0,0,0,0,0,0
94,2025-09-01 22:00:00,49.2,25.3,285.0,21.8,10.2,38.0,72,27.3,82,14.2,1000.4,0,0,0,0,0,0,0,0,0,0,0
95,2025-09-01 23:00:00,48.5,25.0,272.0,19.2,9.4,41.0,73,27.0,84,13.7,1000.5,0,0,0,0,0,0,0,0,0,0,0
96,2025-09-02 00:00:00,47.8,24.4,236.0,16.2,8.5,44.0,73,26.7,86,12.1,1000.4,0,0,0,0,0,0,0,0,0,0,0
97,2025-09-02 01:00:00,46.1,23.3,187.0,12.7,7.5,47.0,74,26.5,87,13.7,1000.1,0,0,0,0,0,0,0,0,0,0,0
98,2025-09-02 02:00:00,45.4,22.7,151.0,9.9,6.9,49.0,74,26.4,88,12.7,999.7,0,0,0,0,0,0,0,0,0,0,0
99,2025-09-02 03:00:00,44.6,22.1,135.0,8.3,6.7,50.0,74,26.2,89,12.4,999.6,0,0,0,0,0,0,0,0,0,0,0
100,2025-09-02 04:00:00,45.1,22.1,131.0,7.5,6.9,50.0,74,26.1,89,11.7,999.7,0,0,0,0,0,0,0,0,0,0,0
101,2025-09-02 05:00:00,42.8,21.3,148.0,6.5,7.0,53.0,75,26.0,90,11.0,1000.1,0,0,0,0,0,0,0,0,0,0,0
102,2025-09-02 06:00:00,42.1,21.0,204.0,8.7,8.3,51.0,75,26.8,85,11.1,1000.2,0,0,0,0,0,0,0,0,0,0,0
103,2025-09-02 07:00:00,44.0,22.6,280.0,11.6,10.2,49.0,75,26.9,85,12.8,1000.6,0,0,0,0,0,0,0,0,0,0,0
104,2025-09-02 08:00:00,51.0,24.0,324.0,12.9,11.9,51.0,75,27.7,80,13.5,1000.9,0,0,0,0,0,0,0,0,0,0,0
105,2025-09-02 09:00:00,55.1,24.3,304.0,11.0,13.3,60.0,75,28.8,73,14.3,1001.6,0,0,0,0,0,0,0,0,0,0,0
106,2025-09-02 10:00:00,59.3,25.3,253.0,7.5,14.5,72.0,76,29.7,68,15.0,1001.6,0,0,0,0,0,0,0,0,0,0,0
107,2025-09-02 11:00:00,61.9,26.5,216.0,4.9,15.3,81.0,76,30.0,66,15.5,1001.5,0,0,0,0,0,0,0,0,0,0,0
108,2025-09-02 12:00:00,61.0,27.0,213.0,4.0,15.4,86.0,76,29.8,68,15.3,1001.1,0,0,0,0,0,0,0,0,0,0,0
109,2025-09-02 13:00:00,59.6,26.3,224.0,4.0,15.0,87.0,76,30.1,66,14.6,1000.6,0,0,0,0,0,0,0,0,0,0,0
110,2025-09-02 14:00:00,56.9,25.4,238.0,4.5,14.6,86.0,76,30.0,66,13.7,999.9,0,0,0,0,0,0,0,0,0,0,0
111,2025-09-02 15:00:00,55.1,24.7,254.0,4.9,14.4,81.0,76,30.4,64,13.4,999.3,0,0,0,0,0,0,0,0,0,0,0
112,2025-09-02 16:00:00,53.7,24.0,273.0,5.9,14.2,72.0,76,30.1,64,13.8,998.9,0,0,0,0,0,0,0,0,0,0,0
113,2025-09-02 17:00:00,67.1,28.7,289.0,8.1,13.1,61.0,76,29.1,71,15.4,998.9,0,0,0,0,0,0,0,0,0,0,0
114,2025-09-02 18:00:00,65.0,28.6,299.0,13.4,12.9,52.0,76,28.6,75,13.3,999.5,0,0,0,0,0,0,0,0,0,0,0
115,2025-09-02 19:00:00,60.8,29.7,306.0,20.6,12.7,39.0,77,27.9,79,11.3,1000.1,0,0,0,0,0,0,0,0,0,0,0
116,2025-09-02 20:00:00,60.8,30.7,317.0,26.3,12.4,29.0,77,27.7,80,12.7,1000.5,0,0,0,0,0,0,0,0,0,0,0
117,2025-09-02 21:00:00,61.5,31.5,346.0,28.9,12.2,25.0,78,27.6,79,12.8,1001.4,0,0,0,0,0,0,0,0,0,0,0
118,2025-09-02 22:00:00,62.9,32.7,379.0,29.8,12.0,24.0,78,27.5,80,11.3,1002.4,0,0,0,0,0,0,0,0,0,0,0
119,2025-09-02 23:00:00,64.5,33.6,384.0,29.8,11.6,23.0,79,27.2,81,9.1,1003.0,0,0,0,0,0,0,0,0,0,0,0
120,2025-09-03 00:00:00,65.0,33.5,336.0,29.0,10.9,22.0,80,27.1,83,7.9,1003.1,0,0,0,0,0,0,0,0,0,0,0
121,2025-09-03 01:00:00,64.5,33.5,261.0,27.2,10.0,23.0,80,26.9,84,8.3,1002.6,0,0,0,0,0,0,0,0,0,0,0
122,2025-09-03 02:00:00,62.2,32.9,204.0,24.9,9.4,24.0,81,26.5,85,9.3,1001.9,0,0,0,0,0,0,0,0,0,0,0
123,2025-09-03 03:00:00,61.0,32.0,178.0,21.7,9.1,27.0,82,26.4,86,9.6,1001.8,0,0,0,0,0,0,0,0,0,0,0
124,2025-09-03 04:00:00,58.7,30.3,169.0,18.0,9.1,31.0,83,26.0,88,9.4,1001.7,0,0,0,0,0,0,0,0,0,0,0
125,2025-09-03 05:00:00,48.0,25.1,182.0,12.0,8.9,39.0,84,25.9,89,9.3,1001.9,0,0,0,0,0,0,0,0,0,0,0
126,2025-09-03 06:00:00,46.0,24.0,235.0,12.8,9.7,39.0,84,26.7,86,8.3,1002.6,0,0,0,0,0,0,0,0,0,0,0
127,2025-09-03 07:00:00,48.4,25.3,309.0,13.8,11.0,40.0,84,26.9,82,8.3,1003.0,0,0,0,0,0,0,0,0,0,0,0
128,2025-09-03 08:00:00,56.6,26.7,351.0,13.7,12.4,45.0,85,28.0,74,9.6,1003.2,0,0,0,0,0,0,0,0,0,0,0
129,2025-09-03 09:00:00,63.3,27.8,330.0,11.4,14.3,56.0,85,29.2,66,9.5,1003.3,0,0,0,0,0,0,0,0,0,0,0
130,2025-09-03 10:00:00,70.5,29.7,278.0,8.0,16.3,71.0,85,30.2,61,9.8,1003.6,0,0,0,0,0,0,0,0,0,0,0
131,2025-09-03 11:00:00,77.8,32.7,237.0,5.4,17.9,84.0,86,30.8,60,11.3,1003.5,0,0,0,0,0,0,0,0,0,0,0
132,2025-09-03 12:00:00,81.0,34.8,224.0,4.3,18.7,96.0,86,31.0,59,13.1,1003.0,0,0,0,0,0,0,0,0,0,0,0
133,2025-09-03 13:00:00,78.7,34.9,222.0,3.9,18.9,107.0,87,31.5,57,14.1,1002.4,0,0,0,0,0,0,0,0,0,0,0
134,2025-09-03 14:00:00,73.3,33.5,229.0,4.2,18.8,110.0,88,31.5,57,15.1,1001.7,0,0,0,0,0,0,0,0,0,0,0
135,2025-09-03 15:00:00,67.1,31.0,245.0,4.6,18.1,102.0,88,31.1,59,15.2,1001.1,0,0,0,0,0,0,0,0,0,0,0
136,2025-09-03 16:00:00,60.3,27.9,270.0,5.6,16.9,86.0,89,30.8,60,13.9,1000.8,0,0,0,0,0,0,0,0,0,0,0
137,2025-09-03 17:00:00,80.1,36.0,293.0,8.8,16.6,72.0,89,30.0,63,12.6,1000.7,0,0,0,0,0,0,0,0,0,0,0
138,2025-09-03 18:00:00,76.4,34.2,316.0,16.1,16.5,57.0,90,29.1,66,12.2,1001.1,0,0,0,0,0,0,0,0,0,0,0
139,2025-09-03 19:00:00,67.8,33.1,337.0,26.2,16.3,36.0,90,28.3,70,9.4,1002.0,0,0,0,0,0,0,0,0,0,0,0
140,2025-09-03 20:00:00,66.8,34.3,347.0,33.5,15.9,21.0,91,28.0,74,12.0,1002.8,0,0,0,0,0,0,0,0,0,0,0
141,2025-09-03 21:00:00,66.4,34.2,340.0,35.7,15.4,16.0,91,27.6,79,11.9,1003.5,0,0,0,0,0,0,0,0,0,0,0
142,2025-09-03 22:00:00,65.7,33.9,321.0,35.1,14.8,17.0,91,27.3,81,10.6,1004.3,0,0,0,0,0,0,0,0,0,0,0
143,2025-09-03 23:00:00,64.3,33.1,296.0,33.0,13.9,20.0,91,27.1,81,10.1,1004.4,0,0,0,0,0,0,0,0,0,0,0
144,2025-09-04 00:00:00,61.7,31.2,260.0,28.9,12.5,24.0,91,26.9,83,10.2,1004.3,0,0,0,0,0,0,0,0,0,0,0
145,2025-09-04 01:00:00,58.0,28.6,218.0,23.3,11.0,30.0,91,26.6,85,10.2,1003.7,0,0,0,0,0,0,0,0,0,0,0
146,2025-09-04 02:00:00,54.6,26.1,187.0,18.6,9.8,34.0,91,26.4,86,9.0,1003.1,0,0,0,0,0,0,0,0,0,0,0
147,2025-09-04 03:00:00,51.8,24.0,169.0,15.8,9.3,35.0,90,26.0,88,6.2,1003.2,0,0,0,0,0,0,0,0,0,0,0
148,2025-09-04 04:00:00,49.4,22.4,162.0,14.0,9.2,35.0,89,25.8,90,6.5,1003.3,0,0,0,0,0,0,0,0,0,0,0
149,2025-09-04 05:00:00,55.9,23.7,177.0,14.4,10.2,36.0,89,25.5,91,6.2,1003.6,0,0,0,0,0,0,0,0,0,0,0
150,2025-09-04 06:00:00,54.0,23.6,235.0,14.5,11.7,37.0,89,26.1,90,8.1,1003.7,0,0,0,0,0,0,0,0,0,0,0
151,2025-09-04 07:00:00,57.2,25.3,313.0,14.5,13.8,39.0,89,26.4,87,8.5,1004.2,0,0,0,0,0,0,0,0,0,0,0
152,2025-09-04 08:00:00,66.6,25.1,359.0,13.8,15.7,45.0,89,27.4,81,10.3,1004.4,0,0,0,0,0,0,0,0,0,0,0
153,2025-09-04 09:00:00,72.2,26.0,338.0,11.5,17.0,57.0,88,28.8,70,10.7,1005.1,0,0,0,0,0,0,0,0,0,0,0
154,2025-09-04 10:00:00,75.2,27.5,284.0,8.5,18.1,72.0,88,30.0,64,10.3,1005.2,0,0,0,0,0,0,0,0,0,0,0
155,2025-09-04 11:00:00,78.7,29.7,242.0,6.1,18.8,86.0,88,31.0,61,10.5,1004.8,0,0,0,0,0,0,0,0,0,0,0
156,2025-09-04 12:00:00,81.3,31.9,229.0,4.9,19.3,98.0,88,31.2,61,12.7,1004.2,0,0,0,0,0,0,0,0,0,0,0
157,2025-09-04 13:00:00,80.8,32.2,228.0,4.4,19.5,108.0,88,31.2,62,13.6,1003.8,0,0,0,0,0,0,0,0,0,0,0
158,2025-09-04 14:00:00,79.2,31.2,236.0,4.6,19.2,111.0,87,31.4,60,14.3,1002.9,0,0,0,0,0,0,0,0,0,0,0
159,2025-09-04 15:00:00,75.7,29.7,256.0,5.4,18.3,102.0,87,30.8,64,14.8,1002.5,0,0,0,0,0,0,0,0,0,0,0
160,2025-09-04 16:00:00,71.0,27.5,285.0,6.9,16.9,85.0,87,30.1,66,14.0,1002.3,0,0,0,0,0,0,0,0,0,0,0
161,2025-09-04 17:00:00,73.3,28.6,304.0,11.4,17.6,75.0,87,29.5,69,13.6,1002.2,0,0,0,0,0,0,0,0,0,0,0
162,2025-09-04 18:00:00,67.1,26.5,308.0,16.9,16.6,60.0,86,28.7,74,12.8,1002.3,0,0,0,0,0,0,0,0,0,0,0
163,2025-09-04 19:00:00,61.0,25.9,302.0,24.3,15.2,39.0,86,27.8,80,12.8,1003.0,0,0,0,0,0,0,0,0,0,0,0
164,2025-09-04 20:00:00,55.1,26.0,290.0,28.9,13.9,25.0,85,27.5,82,11.1,1003.4,0,0,0,0,0,0,0,0,0,0,0
165,2025-09-04 21:00:00,54.4,25.3,270.0,28.1,12.7,23.0,84,27.2,83,11.1,1004.0,0,0,0,0,0,0,0,0,0,0,0
166,2025-09-04 22:00:00,51.9,24.4,243.0,24.5,11.6,27.0,83,27.0,84,10.8,1005.0,0,0,0,0,0,0,0,0,0,0,0
167,2025-09-04 23:00:00,49.2,23.3,218.0,20.5,10.5,32.0,83,26.9,85,11.8,1005.3,0,0,0,0,0,0,0,0,0,0,0
168,2025-09-05 00:00:00,47.0,22.3,198.0,16.7,9.3,36.0,82,26.8,86,12.7,1005.2,0,0,0,0,0,0,0,0,0,0,0
169,2025-09-05 01:00:00,43.9,20.8,180.0,12.6,8.1,40.0,81,26.4,88,11.4,1004.1,0,0,0,0,0,0,0,0,0,0,0
170,2025-09-05 02:00:00,40.9,19.4,167.0,9.5,7.3,43.0,80,26.2,89,9.5,1003.2,0,0,0,0,0,0,0,0,0,0,0
171,2025-09-05 03:00:00,40.2,18.7,150.0,7.8,7.1,44.0,80,26.0,89,7.5,1003.3,0,0,0,0,0,0,0,0,0,0,0
172,2025-09-05 04:00:00,40.0,18.5,138.0,7.2,7.3,44.0,79,25.9,91,10.3,1003.4,0,0,0,0,0,0,0,0,0,0,0
173,2025-09-05 05:00:00,40.3,18.5,155.0,7.6,7.9,44.0,79,25.8,93,12.6,1003.5,0,0,0,0,0,0,0,0,0,0,0
174,2025-09-05 06:00:00,41.1,19.2,235.0,9.4,8.8,42.0,78,26.4,92,14.0,1003.3,0,0,0,0,0,0,0,0,0,0,0
175,2025-09-05 07:00:00,45.4,21.6,345.0,11.9,10.2,40.0,78,26.6,90,10.2,1003.9,0,0,0,0,0,0,0,0,0,0,0
